Outlet_ID,weekly_sale_for_1,weekly_sale_for_2,weekly_sale_for_3,weekly_sale_for_4,weekly_sale_for_5,weekly_sale_for_6,weekly_sale_for_7,weekly_sale_for_8,weekly_sale_for_9,weekly_sale_for_10,weekly_sale_for_11,weekly_sale_for_12,weekly_sold_volume_for_1,weekly_sold_volume_for_2,weekly_sold_volume_for_3,weekly_sold_volume_for_4,weekly_sold_volume_for_5,weekly_sold_volume_for_6,weekly_sold_volume_for_7,weekly_sold_volume_for_8,weekly_sold_volume_for_9,weekly_sold_volume_for_10,weekly_sold_volume_for_11,weekly_sold_volume_for_12,weekly_earning_for_1,weekly_earning_for_2,weekly_earning_for_3,weekly_earning_for_4,weekly_earning_for_5,weekly_earning_for_6,weekly_earning_for_7,weekly_earning_for_8,weekly_earning_for_9,weekly_earning_for_10,weekly_earning_for_11,weekly_earning_for_12,Butter Pecan Small Stick_units_sold,Chocolate Petite Bar_units_sold,Mint Bite-size Pop_units_sold,Strawberry Tiny Cup_units_sold,Vanilla Mini Cone_units_sold,Chocolate Fudge Big Scoop_units_sold,Cookies and Cream Mega Tub_units_sold,Mint Chocolate Chip Family Pack_units_sold,Moose Tracks Jumbo Cup_units_sold,Rocky Road Mega Tub_units_sold,Butter Pecan Small Stick_volume_sold,Chocolate Petite Bar_volume_sold,Mint Bite-size Pop_volume_sold,Strawberry Tiny Cup_volume_sold,Vanilla Mini Cone_volume_sold,Chocolate Fudge Big Scoop_volume_sold,Cookies and Cream Mega Tub_volume_sold,Mint Chocolate Chip Family Pack_volume_sold,Moose Tracks Jumbo Cup_volume_sold,Rocky Road Mega Tub_volume_sold,Butter Pecan Small Stick_earning,Chocolate Petite Bar_earning,Mint Bite-size Pop_earning,Strawberry Tiny Cup_earning,Vanilla Mini Cone_earning,Chocolate Fudge Big Scoop_earning,Cookies and Cream Mega Tub_earning,Mint Chocolate Chip Family Pack_earning,Moose Tracks Jumbo Cup_earning,Rocky Road Mega Tub_earning,labels
ID5099,1709.0,1604.0,1730.0,913.0,1826.0,2489.0,1359.0,1388.0,1436.0,1993.0,1715.0,1363.0,341.8,320.8,346.0,182.60000000000002,365.20000000000005,497.8,271.8,277.6,287.20000000000005,398.6,343.0,272.6,173470.0,162070.0,173160.0,88970.0,186260.0,246370.0,134630.0,139050.0,141870.0,195610.0,166850.0,135200.0,4821.0,3786.0,4110.0,2887.0,3921.0,0.0,0.0,0.0,0.0,0.0,964.2,757.2,822.0,577.4000000000001,784.2,0.0,0.0,0.0,0.0,0.0,482100.0,340740.0,411000.0,317570.0,392100.0,0.0,0.0,0.0,0.0,0.0,2
ID2180,2079.0,1512.0,785.0,2040.0,1994.0,1756.0,1713.0,1574.0,1123.0,1270.0,2301.0,1455.0,415.8,302.4,157.0,408.0,398.8,351.2,342.6,314.8,224.60000000000002,254.0,460.2,291.0,211720.0,152010.0,73410.0,200640.0,192820.0,175470.0,173740.0,154110.0,114420.0,125900.0,231010.0,150550.0,3151.0,4310.0,3789.0,3870.0,4482.0,0.0,0.0,0.0,0.0,0.0,630.2,862.0,757.8,774.0,896.4000000000001,0.0,0.0,0.0,0.0,0.0,315100.0,387900.0,378900.0,425700.0,448200.0,0.0,0.0,0.0,0.0,0.0,2
ID5825,1498.0,1128.0,1311.0,1397.0,1107.0,1629.0,478.0,2098.0,1765.0,1104.0,1905.0,1698.0,299.6,225.6,262.20000000000005,279.4,221.4,325.8,95.60000000000001,419.6,353.0,220.8,381.0,339.6,146000.0,115360.0,131450.0,139760.0,111920.0,167420.0,47800.0,205340.0,180180.0,104630.0,194720.0,175060.0,2952.0,3005.0,3143.0,3789.0,4229.0,0.0,0.0,0.0,0.0,0.0,590.4,601.0,628.6,757.8000000000001,845.8000000000001,0.0,0.0,0.0,0.0,0.0,295200.0,270450.0,314300.0,416790.0,422900.0,0.0,0.0,0.0,0.0,0.0,2
ID5889,1641.0,1303.0,1684.0,2066.0,1212.0,2135.0,2241.0,1639.0,1367.0,2093.0,997.0,2135.0,328.20000000000005,260.6,336.8,413.2,242.40000000000003,427.00000000000006,448.20000000000005,327.8,273.4,418.6,199.4,427.0,164530.0,133920.0,165680.0,202130.0,119650.0,215280.0,223080.0,163720.0,141750.0,209490.0,102110.0,217800.0,4474.0,3558.0,4269.0,4342.0,3870.0,0.0,0.0,0.0,0.0,0.0,894.8000000000001,711.6,853.8000000000001,868.4000000000001,774.0,0.0,0.0,0.0,0.0,0.0,447400.0,320220.0,426900.0,477620.0,387000.0,0.0,0.0,0.0,0.0,0.0,2
ID3214,1112.0,2489.0,2576.0,2269.0,1609.0,2467.0,2322.0,1648.0,1728.0,1714.0,660.0,2003.0,222.39999999999998,497.8,515.2,453.8,321.8,493.4,464.40000000000003,329.6,345.6,342.8,132.0,400.6,111200.0,250070.0,259320.0,232380.0,157030.0,246200.0,230470.0,162630.0,173990.0,170870.0,65520.0,201140.0,3829.0,4433.0,5385.0,4545.0,4405.0,0.0,0.0,0.0,0.0,0.0,765.8,886.6,1077.0,909.0,881.0,0.0,0.0,0.0,0.0,0.0,382900.0,398970.0,538500.0,499950.0,440500.0,0.0,0.0,0.0,0.0,0.0,2
ID5436,1015.0,2104.0,1620.0,2147.0,1633.0,1502.0,1923.0,743.0,2212.0,1387.0,1958.0,2673.0,203.0,420.8,324.0,429.40000000000003,326.6,300.4,384.6,148.6,442.40000000000003,277.40000000000003,391.6,534.6,101000.0,212430.0,165660.0,211840.0,164770.0,148220.0,192100.0,69780.0,225020.0,138930.0,200350.0,264700.0,4714.0,3716.0,3729.0,4026.0,4732.0,0.0,0.0,0.0,0.0,0.0,942.8000000000001,743.2,745.8000000000001,805.2,946.4000000000001,0.0,0.0,0.0,0.0,0.0,471400.0,334440.0,372900.0,442860.0,473200.0,0.0,0.0,0.0,0.0,0.0,2
ID8133,1933.0,1674.0,2077.0,1282.0,1834.0,1336.0,1832.0,1281.0,1535.0,1631.0,1706.0,2455.0,386.6,334.8,415.40000000000003,256.40000000000003,366.8,267.2,366.40000000000003,256.20000000000005,307.0,326.20000000000005,341.2,491.0,193130.0,165500.0,206150.0,126230.0,179170.0,133020.0,179810.0,124890.0,148620.0,165890.0,169270.0,244790.0,4208.0,5041.0,3823.0,2928.0,4576.0,0.0,0.0,0.0,0.0,0.0,841.6,1008.2,764.6,585.6,915.2,0.0,0.0,0.0,0.0,0.0,420800.0,453690.0,382300.0,322080.0,457600.0,0.0,0.0,0.0,0.0,0.0,2
ID4976,1842.0,1033.0,1224.0,1899.0,1734.0,1742.0,2312.0,1747.0,2069.0,1825.0,1293.0,2310.0,368.40000000000003,206.60000000000002,244.8,379.8,346.8,348.4,462.40000000000003,349.40000000000003,413.8,365.00000000000006,258.6,462.0,178960.0,105280.0,120760.0,196100.0,177120.0,180960.0,226610.0,177000.0,208650.0,185250.0,127050.0,229120.0,2245.0,3727.0,4733.0,4713.0,5612.0,0.0,0.0,0.0,0.0,0.0,449.0,745.4000000000001,946.6,942.6,1122.4,0.0,0.0,0.0,0.0,0.0,224500.0,335430.0,473300.0,518430.0,561200.0,0.0,0.0,0.0,0.0,0.0,2
ID1072,2362.0,2783.0,1944.0,1806.0,1191.0,1696.0,1026.0,1022.0,1614.0,1325.0,2320.0,2026.0,472.4,556.6,388.80000000000007,361.20000000000005,238.20000000000002,339.2,205.20000000000002,204.4,322.8,265.0,464.0,405.20000000000005,237570.0,278500.0,190210.0,180210.0,113270.0,173540.0,102090.0,104150.0,165730.0,136200.0,229400.0,197600.0,3289.0,4774.0,3003.0,4471.0,5578.0,0.0,0.0,0.0,0.0,0.0,657.8000000000001,954.8000000000001,600.6,894.2,1115.6000000000001,0.0,0.0,0.0,0.0,0.0,328900.0,429660.0,300300.0,491810.0,557800.0,0.0,0.0,0.0,0.0,0.0,2
ID4214,2217.0,1422.0,1441.0,2271.0,1283.0,1408.0,1846.0,1300.0,2561.0,1931.0,1949.0,996.0,443.40000000000003,284.40000000000003,288.20000000000005,454.20000000000005,256.6,281.6,369.20000000000005,260.0,512.2,386.20000000000005,389.8,199.20000000000002,221100.0,142240.0,140130.0,223160.0,129050.0,142650.0,180120.0,131930.0,252230.0,192190.0,199300.0,102810.0,5597.0,3901.0,4104.0,3342.0,3681.0,0.0,0.0,0.0,0.0,0.0,1119.4,780.2,820.8000000000001,668.4000000000001,736.2,0.0,0.0,0.0,0.0,0.0,559700.0,351090.0,410400.0,367620.0,368100.0,0.0,0.0,0.0,0.0,0.0,2
ID8292,1339.0,1557.0,1631.0,1620.0,2113.0,2061.0,1845.0,1749.0,1894.0,1724.0,1571.0,2082.0,267.8,311.40000000000003,326.20000000000005,324.0,422.6,412.2,369.00000000000006,349.8,378.8,344.8,314.2,416.40000000000003,136380.0,158440.0,161710.0,160390.0,210770.0,203380.0,186110.0,171450.0,191470.0,177370.0,151100.0,205190.0,3451.0,4526.0,3941.0,4042.0,5226.0,0.0,0.0,0.0,0.0,0.0,690.2,905.2,788.2,808.4,1045.2,0.0,0.0,0.0,0.0,0.0,345100.0,407340.0,394100.0,444620.0,522600.0,0.0,0.0,0.0,0.0,0.0,2
ID6573,1998.0,1970.0,1702.0,1467.0,2117.0,1460.0,1921.0,1674.0,1141.0,1184.0,2048.0,1357.0,399.6,394.0,340.4,293.4,423.4,292.0,384.20000000000005,334.8,228.20000000000002,236.8,409.6,271.40000000000003,201920.0,199500.0,165000.0,146460.0,218520.0,149790.0,186920.0,166820.0,115090.0,117380.0,207120.0,138300.0,3827.0,3459.0,4660.0,4351.0,3742.0,0.0,0.0,0.0,0.0,0.0,765.4000000000001,691.8000000000001,932.0,870.2,748.4000000000001,0.0,0.0,0.0,0.0,0.0,382700.0,311310.0,466000.0,478610.0,374200.0,0.0,0.0,0.0,0.0,0.0,2
ID9449,1289.0,1980.0,427.0,1403.0,1340.0,1032.0,2036.0,1755.0,1926.0,1869.0,1796.0,2134.0,257.8,396.0,85.4,280.6,268.0,206.4,407.20000000000005,351.0,385.20000000000005,373.8,359.20000000000005,426.8,131450.0,201520.0,42700.0,138340.0,134000.0,109320.0,199200.0,181860.0,188740.0,189680.0,180850.0,210510.0,4224.0,3144.0,4367.0,4091.0,3161.0,0.0,0.0,0.0,0.0,0.0,844.8000000000001,628.8000000000001,873.4000000000001,818.2,632.2,0.0,0.0,0.0,0.0,0.0,422400.0,282960.0,436700.0,450010.0,316100.0,0.0,0.0,0.0,0.0,0.0,2
ID8354,1331.0,1948.0,1717.0,2266.0,2439.0,2478.0,1393.0,1053.0,1550.0,831.0,1963.0,1620.0,266.20000000000005,389.6,343.40000000000003,453.2,487.80000000000007,495.6,278.6,210.60000000000002,310.0,166.20000000000002,392.6,324.0,132150.0,192410.0,176000.0,226960.0,244330.0,246840.0,133350.0,109630.0,149450.0,85210.0,192940.0,160020.0,3618.0,4788.0,3917.0,3827.0,4439.0,0.0,0.0,0.0,0.0,0.0,723.6,957.6,783.4000000000001,765.4,887.8000000000001,0.0,0.0,0.0,0.0,0.0,361800.0,430920.0,391700.0,420970.0,443900.0,0.0,0.0,0.0,0.0,0.0,2
ID6408,1520.0,2074.0,1928.0,1940.0,1774.0,1966.0,2467.0,2484.0,768.0,1668.0,2074.0,1649.0,304.00000000000006,414.8,385.6,388.0,354.8,393.20000000000005,493.40000000000003,496.8,153.60000000000002,333.6,414.8,329.8,158660.0,208420.0,188410.0,199350.0,175540.0,196830.0,247910.0,248540.0,76080.0,165540.0,211470.0,168850.0,4639.0,3873.0,4414.0,5313.0,4073.0,0.0,0.0,0.0,0.0,0.0,927.8000000000001,774.6,882.8000000000001,1062.6000000000001,814.6,0.0,0.0,0.0,0.0,0.0,463900.0,348570.0,441400.0,584430.0,407300.0,0.0,0.0,0.0,0.0,0.0,2
ID7472,2046.0,1796.0,1081.0,2105.0,770.0,2849.0,2051.0,2298.0,2166.0,1548.0,2244.0,1976.0,409.20000000000005,359.2,216.20000000000002,421.0,154.0,569.8,410.20000000000005,459.6,433.20000000000005,309.6,448.80000000000007,395.20000000000005,205980.0,176500.0,105130.0,215700.0,77930.0,287340.0,198130.0,227190.0,215630.0,159870.0,227860.0,200740.0,4137.0,4241.0,4095.0,4741.0,5716.0,0.0,0.0,0.0,0.0,0.0,827.4000000000001,848.2,819.0,948.2,1143.2,0.0,0.0,0.0,0.0,0.0,413700.0,381690.0,409500.0,521510.0,571600.0,0.0,0.0,0.0,0.0,0.0,2
ID1893,875.0,1964.0,1200.0,608.0,1444.0,1022.0,1355.0,1670.0,1697.0,1254.0,1620.0,1757.0,175.0,392.8,240.00000000000003,121.6,288.8,204.40000000000003,271.0,334.0,339.40000000000003,250.8,324.0,351.40000000000003,87500.0,194440.0,117960.0,64500.0,142010.0,98610.0,133490.0,161660.0,170110.0,128770.0,163930.0,174780.0,1780.0,4030.0,3413.0,3146.0,4097.0,0.0,0.0,0.0,0.0,0.0,356.00000000000006,806.0,682.6,629.2,819.4000000000001,0.0,0.0,0.0,0.0,0.0,178000.0,362700.0,341300.0,346060.0,409700.0,0.0,0.0,0.0,0.0,0.0,2
ID4779,1863.0,1752.0,1217.0,1161.0,1829.0,2025.0,1096.0,2107.0,2069.0,1877.0,2190.0,1640.0,372.6,350.4,243.4,232.20000000000002,365.8,405.0,219.20000000000002,421.40000000000003,413.80000000000007,375.4,438.0,328.0,189750.0,170620.0,123890.0,118820.0,186120.0,201800.0,108410.0,212780.0,204530.0,188760.0,224180.0,159510.0,4392.0,4265.0,3203.0,4922.0,4044.0,0.0,0.0,0.0,0.0,0.0,878.4000000000001,853.0,640.6,984.4000000000001,808.8000000000001,0.0,0.0,0.0,0.0,0.0,439200.0,383850.0,320300.0,541420.0,404400.0,0.0,0.0,0.0,0.0,0.0,2
ID9777,2105.0,1944.0,1172.0,1485.0,1440.0,1856.0,1520.0,1901.0,888.0,1735.0,2215.0,656.0,421.00000000000006,388.8,234.4,297.0,288.0,371.20000000000005,304.0,380.20000000000005,177.60000000000002,347.0,443.00000000000006,131.2,214260.0,189960.0,119950.0,145130.0,148970.0,186210.0,153260.0,192070.0,83250.0,167280.0,221490.0,64560.0,3293.0,4174.0,4527.0,3643.0,3280.0,0.0,0.0,0.0,0.0,0.0,658.6,834.8000000000001,905.4000000000001,728.6,656.0,0.0,0.0,0.0,0.0,0.0,329300.0,375660.0,452700.0,400730.0,328000.0,0.0,0.0,0.0,0.0,0.0,2
ID6542,2275.0,1237.0,1651.0,2561.0,1820.0,1582.0,1423.0,1987.0,1921.0,1316.0,2356.0,1332.0,455.0,247.40000000000003,330.20000000000005,512.2,364.0,316.4,284.6,397.40000000000003,384.20000000000005,263.20000000000005,471.2,266.40000000000003,223680.0,130570.0,162870.0,255460.0,185620.0,161450.0,142040.0,193880.0,190670.0,134730.0,235200.0,137800.0,4494.0,4144.0,4505.0,4931.0,3387.0,0.0,0.0,0.0,0.0,0.0,898.8000000000001,828.8,901.0,986.2,677.4000000000001,0.0,0.0,0.0,0.0,0.0,449400.0,372960.0,450500.0,542410.0,338700.0,0.0,0.0,0.0,0.0,0.0,2
ID8443,2077.0,2409.0,2190.0,2025.0,1673.0,2592.0,1397.0,1395.0,1085.0,814.0,1725.0,1524.0,415.40000000000003,481.8,438.0,405.0,334.6,518.4,279.40000000000003,279.0,217.0,162.8,345.0,304.8,204630.0,241520.0,218610.0,198020.0,166820.0,261660.0,138240.0,135080.0,109450.0,78460.0,168590.0,152150.0,5070.0,5938.0,2733.0,4201.0,2964.0,0.0,0.0,0.0,0.0,0.0,1014.0,1187.6000000000001,546.6,840.2,592.8000000000001,0.0,0.0,0.0,0.0,0.0,507000.0,534420.0,273300.0,462110.0,296400.0,0.0,0.0,0.0,0.0,0.0,2
ID9903,2681.0,1935.0,1284.0,1880.0,2220.0,2006.0,1863.0,1435.0,2476.0,2405.0,1282.0,1648.0,536.2,387.00000000000006,256.8,376.00000000000006,444.0,401.20000000000005,372.6,287.0,495.20000000000005,481.00000000000006,256.4,329.6,271150.0,192790.0,124550.0,190960.0,219060.0,199780.0,183760.0,139160.0,247380.0,239190.0,123760.0,165830.0,4901.0,5754.0,3970.0,4341.0,4149.0,0.0,0.0,0.0,0.0,0.0,980.2,1150.8000000000002,794.0,868.2,829.8000000000001,0.0,0.0,0.0,0.0,0.0,490100.0,517860.0,397000.0,477510.0,414900.0,0.0,0.0,0.0,0.0,0.0,2
ID8060,1339.0,2429.0,1655.0,854.0,1656.0,1089.0,2284.0,1708.0,1645.0,1219.0,2575.0,1162.0,267.8,485.8,331.0,170.8,331.2,217.8,456.8,341.6,329.0,243.8,515.0,232.4,137080.0,245840.0,169360.0,87710.0,164130.0,108900.0,228270.0,174310.0,163080.0,128830.0,260670.0,113040.0,4799.0,2938.0,3693.0,4910.0,3275.0,0.0,0.0,0.0,0.0,0.0,959.8000000000001,587.6,738.6,982.0,655.0,0.0,0.0,0.0,0.0,0.0,479900.0,264420.0,369300.0,540100.0,327500.0,0.0,0.0,0.0,0.0,0.0,2
ID2054,1165.0,946.0,1812.0,2224.0,2378.0,2348.0,1318.0,1938.0,2139.0,1944.0,1208.0,1060.0,233.0,189.2,362.4,444.8,475.6,469.6,263.6,387.6,427.8,388.8,241.6,212.0,114750.0,90390.0,179200.0,223310.0,234350.0,233160.0,135500.0,200600.0,214750.0,190110.0,123270.0,107530.0,3010.0,3907.0,5620.0,3799.0,4144.0,0.0,0.0,0.0,0.0,0.0,602.0,781.4,1124.0,759.8000000000001,828.8,0.0,0.0,0.0,0.0,0.0,301000.0,351630.0,562000.0,417890.0,414400.0,0.0,0.0,0.0,0.0,0.0,2
ID4026,1672.0,1436.0,2258.0,1337.0,1624.0,891.0,2061.0,2450.0,2080.0,1190.0,1447.0,2011.0,334.40000000000003,287.20000000000005,451.6,267.4,324.8,178.20000000000002,412.20000000000005,490.0,416.0,238.0,289.4,402.20000000000005,166110.0,140120.0,228490.0,133700.0,166850.0,87140.0,204790.0,245160.0,212810.0,115260.0,138810.0,200740.0,4475.0,4272.0,3489.0,3700.0,4521.0,0.0,0.0,0.0,0.0,0.0,895.0000000000001,854.4000000000001,697.8000000000001,740.0,904.2,0.0,0.0,0.0,0.0,0.0,447500.0,384480.0,348900.0,407000.0,452100.0,0.0,0.0,0.0,0.0,0.0,2
ID8142,1259.0,1300.0,1742.0,1443.0,1806.0,2574.0,1389.0,829.0,1474.0,1912.0,1474.0,2125.0,251.8,260.0,348.40000000000003,288.6,361.2,514.8000000000001,277.8,165.8,294.8,382.4,294.8,425.0,125150.0,126780.0,178260.0,139750.0,179020.0,256960.0,135890.0,81380.0,147500.0,193290.0,148370.0,212840.0,3755.0,3993.0,5160.0,3242.0,3177.0,0.0,0.0,0.0,0.0,0.0,751.0,798.6,1032.0,648.4000000000001,635.4,0.0,0.0,0.0,0.0,0.0,375500.0,359370.0,516000.0,356620.0,317700.0,0.0,0.0,0.0,0.0,0.0,2
ID6823,1273.0,1272.0,1586.0,1669.0,981.0,1203.0,1617.0,1411.0,1861.0,1243.0,1511.0,1541.0,254.60000000000002,254.4,317.2,333.8,196.2,240.60000000000002,323.40000000000003,282.20000000000005,372.2,248.60000000000002,302.2,308.2,121410.0,127480.0,157090.0,166960.0,94060.0,120530.0,165220.0,147730.0,191180.0,125920.0,151290.0,155150.0,1533.0,3280.0,4302.0,4002.0,4051.0,0.0,0.0,0.0,0.0,0.0,306.6,656.0,860.4,800.4000000000001,810.2,0.0,0.0,0.0,0.0,0.0,153300.0,295200.0,430200.0,440220.0,405100.0,0.0,0.0,0.0,0.0,0.0,2
ID4883,948.0,2392.0,1787.0,1698.0,1288.0,1342.0,1919.0,2256.0,1467.0,1574.0,1169.0,2033.0,189.60000000000002,478.40000000000003,357.4,339.6,257.6,268.4,383.8,451.20000000000005,293.40000000000003,314.8,233.8,406.6,99320.0,240160.0,173960.0,175190.0,127120.0,134300.0,187760.0,221090.0,149760.0,153820.0,113980.0,208650.0,3981.0,3854.0,4156.0,3635.0,4247.0,0.0,0.0,0.0,0.0,0.0,796.2,770.8000000000001,831.2,727.0,849.4,0.0,0.0,0.0,0.0,0.0,398100.0,346860.0,415600.0,399850.0,424700.0,0.0,0.0,0.0,0.0,0.0,2
ID1494,1331.0,3153.0,2011.0,1518.0,1983.0,2058.0,1914.0,1075.0,907.0,1773.0,1338.0,1200.0,266.2,630.6,402.20000000000005,303.6,396.6,411.6,382.8,215.0,181.4,354.6,267.6,240.0,139430.0,313890.0,201800.0,150650.0,205020.0,209470.0,191140.0,106100.0,91260.0,179960.0,129710.0,117160.0,3474.0,3910.0,3226.0,4859.0,4792.0,0.0,0.0,0.0,0.0,0.0,694.8,782.0,645.2,971.8,958.4000000000001,0.0,0.0,0.0,0.0,0.0,347400.0,351900.0,322600.0,534490.0,479200.0,0.0,0.0,0.0,0.0,0.0,2
ID2283,2358.0,1482.0,1494.0,637.0,912.0,1376.0,968.0,2213.0,779.0,1868.0,1335.0,1359.0,471.6,296.40000000000003,298.8,127.40000000000002,182.4,275.20000000000005,193.60000000000002,442.6,155.8,373.6,267.0,271.8,240700.0,147170.0,152570.0,65270.0,92290.0,133870.0,95990.0,216710.0,76590.0,186670.0,132310.0,132030.0,3246.0,3408.0,4269.0,2815.0,3043.0,0.0,0.0,0.0,0.0,0.0,649.2,681.6,853.8000000000001,563.0,608.6,0.0,0.0,0.0,0.0,0.0,324600.0,306720.0,426900.0,309650.0,304300.0,0.0,0.0,0.0,0.0,0.0,2
ID8159,1908.0,2417.0,1765.0,1779.0,1835.0,2164.0,694.0,1745.0,2324.0,1508.0,2407.0,1228.0,381.6,483.40000000000003,353.0,355.8,367.0,432.80000000000007,138.8,349.0,464.80000000000007,301.6,481.40000000000003,245.60000000000002,195870.0,244440.0,177590.0,172210.0,181260.0,214630.0,71780.0,174680.0,234130.0,144150.0,242850.0,122450.0,4977.0,3882.0,4565.0,3746.0,4604.0,0.0,0.0,0.0,0.0,0.0,995.4000000000001,776.4000000000001,913.0,749.2,920.8000000000001,0.0,0.0,0.0,0.0,0.0,497700.0,349380.0,456500.0,412060.0,460400.0,0.0,0.0,0.0,0.0,0.0,2
ID5158,1670.0,1745.0,1022.0,1594.0,1534.0,938.0,1581.0,1757.0,1135.0,1187.0,1854.0,1863.0,334.0,349.0,204.4,318.8,306.8,187.60000000000002,316.20000000000005,351.40000000000003,227.0,237.4,370.8,372.6,169680.0,178010.0,107220.0,157520.0,151610.0,90780.0,163500.0,170300.0,110940.0,120030.0,191980.0,186880.0,4189.0,2256.0,3434.0,3301.0,4700.0,0.0,0.0,0.0,0.0,0.0,837.8000000000001,451.20000000000005,686.8000000000001,660.2,940.0,0.0,0.0,0.0,0.0,0.0,418900.0,203040.0,343400.0,363110.0,470000.0,0.0,0.0,0.0,0.0,0.0,2
ID3310,1756.0,1859.0,1501.0,2529.0,1182.0,1745.0,2148.0,1433.0,1335.0,1981.0,1871.0,1569.0,351.20000000000005,371.8,300.20000000000005,505.8,236.4,349.0,429.6,286.6,267.0,396.20000000000005,374.20000000000005,313.8,177940.0,187050.0,146420.0,252590.0,119130.0,176590.0,214830.0,144920.0,130930.0,196300.0,184030.0,150270.0,4643.0,3708.0,5141.0,2718.0,4699.0,0.0,0.0,0.0,0.0,0.0,928.6000000000001,741.6,1028.2,543.6,939.8000000000001,0.0,0.0,0.0,0.0,0.0,464300.0,333720.0,514100.0,298980.0,469900.0,0.0,0.0,0.0,0.0,0.0,2
ID6379,1084.0,1390.0,1129.0,1704.0,2345.0,1656.0,1873.0,1504.0,2572.0,1828.0,1904.0,1534.0,216.8,278.0,225.8,340.8,469.0,331.20000000000005,374.6,300.8,514.4000000000001,365.6,380.8,306.8,106580.0,138260.0,112900.0,166620.0,234430.0,170350.0,193700.0,153490.0,256430.0,184520.0,189340.0,160320.0,5108.0,3759.0,4080.0,5223.0,2353.0,0.0,0.0,0.0,0.0,0.0,1021.6,751.8000000000001,816.0,1044.6000000000001,470.6,0.0,0.0,0.0,0.0,0.0,510800.0,338310.0,408000.0,574530.0,235300.0,0.0,0.0,0.0,0.0,0.0,2
ID4367,1653.0,2010.0,1512.0,2010.0,1644.0,2346.0,1905.0,1329.0,1442.0,2174.0,1364.0,1556.0,330.6,402.0,302.40000000000003,402.0,328.8,469.2,381.0,265.8,288.40000000000003,434.8,272.8,311.20000000000005,163460.0,203590.0,148210.0,195690.0,165620.0,234770.0,192710.0,133350.0,142570.0,219380.0,134380.0,157040.0,4713.0,4305.0,3904.0,3932.0,4091.0,0.0,0.0,0.0,0.0,0.0,942.6,861.0,780.8000000000001,786.4000000000001,818.2,0.0,0.0,0.0,0.0,0.0,471300.0,387450.0,390400.0,432520.0,409100.0,0.0,0.0,0.0,0.0,0.0,2
ID6708,5427.0,5440.0,4892.0,5734.0,7508.0,7721.0,7593.0,4151.0,7095.0,6271.0,4355.0,5503.0,1821.4,1240.8000000000002,1964.0,1733.2,2197.6000000000004,2099.4,2244.2,1437.4,2214.2,1797.4,1539.8000000000002,1942.2,1476050.0,729070.0,1743230.0,1305920.0,1592680.0,1464510.0,1671280.0,1169780.0,1724950.0,1303040.0,1257400.0,1607990.0,14795.0,13716.0,10316.0,11256.0,11740.0,1325.0,1984.0,2022.0,2545.0,1991.0,2959.0,2743.2000000000003,2063.2000000000003,2251.2000000000003,2348.0,1325.0,1984.0,2022.0,2545.0,1991.0,1479500.0,1234440.0,1031600.0,1238160.0,1174000.0,1590000.0,2182400.0,2325300.0,2799500.0,1991000.0,1
ID3127,7205.0,7305.0,5117.0,6974.0,4695.0,6738.0,7555.0,5332.0,5773.0,6629.0,7825.0,5903.0,2076.2,2369.0,1857.0,2070.0,1717.4,1905.2,2023.0,1593.6,1643.4,1932.2,2276.2000000000003,1642.2,1503270.0,1873900.0,1550660.0,1539260.0,1442650.0,1388700.0,1407340.0,1183140.0,1193690.0,1397880.0,1682430.0,1168450.0,13421.0,14373.0,13712.0,13180.0,12746.0,1255.0,2104.0,1932.0,2299.0,2029.0,2684.2000000000003,2874.6,2742.4,2636.0,2549.2000000000003,1255.0,2104.0,1932.0,2299.0,2029.0,1342100.0,1293570.0,1371200.0,1449800.0,1274600.0,1506000.0,2314400.0,2221800.0,2528900.0,2029000.0,1
ID6038,1280.0,1680.0,899.0,2354.0,1597.0,1748.0,1595.0,1808.0,1155.0,2499.0,1056.0,1639.0,256.0,336.0,179.8,470.8,319.40000000000003,349.6,319.0,361.6,231.0,499.8,211.2,327.8,121860.0,162790.0,91120.0,238450.0,154310.0,168540.0,157900.0,181010.0,113870.0,250640.0,101710.0,159250.0,2018.0,5835.0,4199.0,2880.0,4378.0,0.0,0.0,0.0,0.0,0.0,403.6,1167.0,839.8000000000001,576.0,875.6,0.0,0.0,0.0,0.0,0.0,201800.0,525150.0,419900.0,316800.0,437800.0,0.0,0.0,0.0,0.0,0.0,2
ID7277,1570.0,1897.0,1704.0,2191.0,1680.0,1937.0,2034.0,1568.0,2056.0,2380.0,1748.0,769.0,314.00000000000006,379.4,340.8,438.2,336.0,387.40000000000003,406.8,313.6,411.20000000000005,476.00000000000006,349.6,153.8,159660.0,195780.0,172460.0,215140.0,168050.0,191610.0,197330.0,158030.0,204220.0,239250.0,180010.0,79410.0,4480.0,3621.0,5180.0,4376.0,3877.0,0.0,0.0,0.0,0.0,0.0,896.0,724.2,1036.0,875.2,775.4000000000001,0.0,0.0,0.0,0.0,0.0,448000.0,325890.0,518000.0,481360.0,387700.0,0.0,0.0,0.0,0.0,0.0,2
